iso3c,year,category,conduit
ITA,2019,technical_services,1
ITA,2019,shares,NA
ITA,2019,land_rich,NA
ITA,2020,dividends_subst,NA
ITA,2020,interest_general,NA
ITA,2020,royalties_general,NA
ITA,2020,technical_services,1
ITA,2020,shares,NA
ITA,2020,land_rich,NA
ITA,2021,dividends_subst,NA
ITA,2021,interest_general,NA
ITA,2021,royalties_general,NA
ITA,2021,technical_services,1
ITA,2021,shares,NA
ITA,2021,land_rich,NA
JAM,2004,dividends_subst,NA
JAM,2004,interest_general,NA
JAM,2004,royalties_general,NA
JAM,2004,technical_services,NA
JAM,2004,shares,NA
JAM,2004,land_rich,NA
JAM,2005,dividends_subst,NA
JAM,2005,interest_general,NA
JAM,2005,royalties_general,NA
JAM,2005,technical_services,NA
JAM,2005,shares,NA
JAM,2005,land_rich,NA
JAM,2006,dividends_subst,NA
JAM,2006,interest_general,NA
JAM,2006,royalties_general,NA
JAM,2006,technical_services,NA
JAM,2006,shares,NA
JAM,2006,land_rich,NA
JAM,2007,dividends_subst,NA
JAM,2007,interest_general,NA
JAM,2007,royalties_general,NA
JAM,2007,technical_services,NA
JAM,2007,shares,NA
JAM,2007,land_rich,NA
JAM,2008,dividends_subst,NA
JAM,2008,interest_general,NA
JAM,2008,royalties_general,NA
JAM,2008,technical_services,NA
JAM,2008,shares,NA
JAM,2008,land_rich,NA
JAM,2009,dividends_subst,NA
JAM,2009,interest_general,NA
JAM,2009,royalties_general,NA
JAM,2009,technical_services,NA
JAM,2009,shares,NA
JAM,2009,land_rich,NA
JAM,2010,dividends_subst,NA
JAM,2010,interest_general,NA
JAM,2010,royalties_general,NA
JAM,2010,technical_services,NA
JAM,2010,shares,NA
JAM,2010,land_rich,NA
JAM,2011,dividends_subst,NA
JAM,2011,interest_general,NA
JAM,2011,royalties_general,NA
JAM,2011,technical_services,NA
JAM,2011,shares,NA
JAM,2011,land_rich,NA
JAM,2012,dividends_subst,NA
JAM,2012,interest_general,NA
JAM,2012,royalties_general,NA
JAM,2012,technical_services,NA
JAM,2012,shares,1
JAM,2012,land_rich,1
JAM,2013,dividends_subst,NA
JAM,2013,interest_general,NA
JAM,2013,royalties_general,NA
JAM,2013,technical_services,NA
JAM,2013,shares,NA
JAM,2013,land_rich,NA
JAM,2014,dividends_subst,NA
JAM,2014,interest_general,NA
JAM,2014,royalties_general,NA
JAM,2014,technical_services,NA
JAM,2014,shares,NA
JAM,2014,land_rich,NA
JAM,2015,dividends_subst,NA
JAM,2015,interest_general,NA
JAM,2015,royalties_general,NA
JAM,2015,technical_services,NA
JAM,2015,shares,NA
JAM,2015,land_rich,NA
JAM,2016,dividends_subst,NA
JAM,2016,interest_general,NA
JAM,2016,royalties_general,NA
JAM,2016,technical_services,NA
JAM,2016,shares,NA
JAM,2016,land_rich,NA
JAM,2017,dividends_subst,NA
JAM,2017,interest_general,NA
JAM,2017,royalties_general,NA
JAM,2017,technical_services,NA
JAM,2017,shares,NA
JAM,2017,land_rich,NA
JAM,2018,dividends_subst,NA
JAM,2018,interest_general,NA
JAM,2018,royalties_general,NA
JAM,2018,technical_services,NA
JAM,2018,shares,NA
JAM,2018,land_rich,NA
JAM,2019,dividends_subst,NA
JAM,2019,interest_general,NA
JAM,2019,royalties_general,NA
JAM,2019,technical_services,NA
JAM,2019,shares,NA
JAM,2019,land_rich,NA
JAM,2020,dividends_subst,NA
JAM,2020,interest_general,NA
JAM,2020,royalties_general,NA
JAM,2020,technical_services,NA
JAM,2020,shares,NA
JAM,2020,land_rich,NA
JAM,2021,dividends_subst,NA
JAM,2021,interest_general,NA
JAM,2021,royalties_general,NA
JAM,2021,technical_services,NA
JAM,2021,shares,NA
JAM,2021,land_rich,NA
JPN,2004,dividends_subst,NA
JPN,2004,interest_general,NA
JPN,2004,royalties_general,NA
JPN,2004,technical_services,1
JPN,2004,shares,NA
JPN,2004,land_rich,NA
JPN,2005,dividends_subst,NA
JPN,2005,interest_general,NA
JPN,2005,royalties_general,NA
JPN,2005,technical_services,1
JPN,2005,shares,NA
JPN,2005,land_rich,NA
JPN,2006,dividends_subst,NA
JPN,2006,interest_general,NA
JPN,2006,royalties_general,NA
JPN,2006,technical_services,1
JPN,2006,shares,NA
JPN,2006,land_rich,NA
JPN,2007,dividends_subst,NA
JPN,2007,interest_general,NA
JPN,2007,royalties_general,NA
JPN,2007,technical_services,1
JPN,2007,shares,NA
JPN,2007,land_rich,NA
JPN,2008,dividends_subst,NA
JPN,2008,interest_general,NA
JPN,2008,royalties_general,NA
JPN,2008,technical_services,1
JPN,2008,shares,NA
JPN,2008,land_rich,NA
JPN,2009,dividends_subst,NA
JPN,2009,interest_general,NA
JPN,2009,royalties_general,NA
JPN,2009,technical_services,1
JPN,2009,shares,NA
JPN,2009,land_rich,NA
JPN,2010,dividends_subst,NA
JPN,2010,interest_general,NA
JPN,2010,royalties_general,NA
JPN,2010,technical_services,1
JPN,2010,shares,NA
JPN,2010,land_rich,NA
JPN,2011,dividends_subst,NA
JPN,2011,interest_general,NA
JPN,2011,royalties_general,NA
JPN,2011,technical_services,1
JPN,2011,shares,NA
JPN,2011,land_rich,NA
JPN,2012,dividends_subst,NA
JPN,2012,interest_general,NA
JPN,2012,royalties_general,NA
JPN,2012,technical_services,1
JPN,2012,shares,NA
JPN,2012,land_rich,NA
JPN,2013,dividends_subst,NA
JPN,2013,interest_general,NA
JPN,2013,royalties_general,NA
JPN,2013,technical_services,1
JPN,2013,shares,NA
JPN,2013,land_rich,NA
JPN,2014,dividends_subst,NA
JPN,2014,interest_general,NA
JPN,2014,royalties_general,NA
JPN,2014,technical_services,1
JPN,2014,shares,NA
JPN,2014,land_rich,NA
JPN,2015,dividends_subst,NA
JPN,2015,interest_general,NA
JPN,2015,royalties_general,NA
JPN,2015,technical_services,1
JPN,2015,shares,NA
JPN,2015,land_rich,NA
JPN,2016,dividends_subst,NA
JPN,2016,interest_general,NA
JPN,2016,royalties_general,NA
JPN,2016,technical_services,1
JPN,2016,shares,NA
JPN,2016,land_rich,NA
JPN,2017,dividends_subst,NA
JPN,2017,interest_general,NA
JPN,2017,royalties_general,NA
JPN,2017,technical_services,1
JPN,2017,shares,NA
JPN,2017,land_rich,NA
JPN,2018,dividends_subst,NA
JPN,2018,interest_general,NA
JPN,2018,royalties_general,NA
JPN,2018,technical_services,1
JPN,2018,shares,NA
JPN,2018,land_rich,NA
JPN,2019,dividends_subst,NA
JPN,2019,interest_general,NA
JPN,2019,royalties_general,NA
JPN,2019,technical_services,1
JPN,2019,shares,NA
JPN,2019,land_rich,NA
JPN,2020,dividends_subst,NA
JPN,2020,interest_general,NA
JPN,2020,royalties_general,NA
JPN,2020,technical_services,1
JPN,2020,shares,NA
JPN,2020,land_rich,NA
JPN,2021,dividends_subst,NA
JPN,2021,interest_general,NA
JPN,2021,royalties_general,NA
JPN,2021,technical_services,1
JPN,2021,shares,NA
JPN,2021,land_rich,NA
JEY,2004,dividends_subst,1
JEY,2004,interest_general,1
JEY,2004,royalties_general,1
JEY,2004,technical_services,1
JEY,2004,shares,1
JEY,2004,land_rich,1
JEY,2005,dividends_subst,1
JEY,2005,interest_general,1
JEY,2005,royalties_general,1
JEY,2005,technical_services,1
JEY,2005,shares,1
JEY,2005,land_rich,1
JEY,2006,dividends_subst,1
JEY,2006,interest_general,1
JEY,2006,royalties_general,1
JEY,2006,technical_services,1
JEY,2006,shares,1
JEY,2006,land_rich,1
JEY,2007,dividends_subst,1
JEY,2007,interest_general,1
JEY,2007,royalties_general,1
JEY,2007,technical_services,1
JEY,2007,shares,1
JEY,2007,land_rich,1
JEY,2008,dividends_subst,1
JEY,2008,interest_general,1
JEY,2008,royalties_general,1
JEY,2008,technical_services,1
JEY,2008,shares,1
JEY,2008,land_rich,1
JEY,2009,dividends_subst,NA
JEY,2009,interest_general,1
JEY,2009,royalties_general,1
JEY,2009,technical_services,1
JEY,2009,shares,NA
JEY,2009,land_rich,NA
JEY,2010,dividends_subst,NA
JEY,2010,interest_general,1
JEY,2010,royalties_general,1
JEY,2010,technical_services,1
JEY,2010,shares,NA
JEY,2010,land_rich,NA
JEY,2011,dividends_subst,NA
JEY,2011,interest_general,1
JEY,2011,royalties_general,1
JEY,2011,technical_services,1
JEY,2011,shares,NA
JEY,2011,land_rich,NA
JEY,2012,dividends_subst,NA
JEY,2012,interest_general,NA
JEY,2012,royalties_general,NA
JEY,2012,technical_services,NA
JEY,2012,shares,NA
JEY,2012,land_rich,NA
JEY,2013,dividends_subst,NA
JEY,2013,interest_general,NA
JEY,2013,royalties_general,NA
JEY,2013,technical_services,NA
JEY,2013,shares,NA
JEY,2013,land_rich,NA
JEY,2014,dividends_subst,NA
JEY,2014,interest_general,NA
JEY,2014,royalties_general,NA
JEY,2014,technical_services,NA
JEY,2014,shares,NA
JEY,2014,land_rich,NA
JEY,2015,dividends_subst,NA
JEY,2015,interest_general,NA
JEY,2015,royalties_general,NA
JEY,2015,technical_services,NA
JEY,2015,shares,NA
JEY,2015,land_rich,NA
JEY,2016,dividends_subst,NA
JEY,2016,interest_general,NA
JEY,2016,royalties_general,NA
JEY,2016,technical_services,NA
JEY,2016,shares,NA
JEY,2016,land_rich,NA
JEY,2017,dividends_subst,NA
JEY,2017,interest_general,NA
JEY,2017,royalties_general,NA
JEY,2017,technical_services,NA
JEY,2017,shares,NA
JEY,2017,land_rich,NA
JEY,2018,dividends_subst,NA
JEY,2018,interest_general,NA
JEY,2018,royalties_general,NA
JEY,2018,technical_services,NA
JEY,2018,shares,NA
JEY,2018,land_rich,NA
JEY,2019,dividends_subst,NA
JEY,2019,interest_general,NA
JEY,2019,royalties_general,NA
JEY,2019,technical_services,NA
JEY,2019,shares,NA
JEY,2019,land_rich,NA
JEY,2020,dividends_subst,NA
JEY,2020,interest_general,NA
JEY,2020,royalties_general,NA
JEY,2020,technical_services,NA
JEY,2020,shares,NA
JEY,2020,land_rich,NA
JEY,2021,dividends_subst,NA
JEY,2021,interest_general,NA
JEY,2021,royalties_general,NA
JEY,2021,technical_services,NA
JEY,2021,shares,NA
JEY,2021,land_rich,NA
JOR,2004,dividends_subst,NA
JOR,2004,interest_general,NA
JOR,2004,royalties_general,NA
JOR,2004,technical_services,NA
JOR,2004,shares,1
JOR,2004,land_rich,1
JOR,2005,dividends_subst,NA
JOR,2005,interest_general,NA
JOR,2005,royalties_general,NA
JOR,2005,technical_services,NA
JOR,2005,shares,NA
JOR,2005,land_rich,NA
JOR,2006,dividends_subst,NA
JOR,2006,interest_general,NA
JOR,2006,royalties_general,NA
JOR,2006,technical_services,NA
JOR,2006,shares,NA
JOR,2006,land_rich,NA
JOR,2007,dividends_subst,NA
JOR,2007,interest_general,NA
JOR,2007,royalties_general,NA
JOR,2007,technical_services,NA
JOR,2007,shares,NA
JOR,2007,land_rich,NA
JOR,2008,dividends_subst,NA
JOR,2008,interest_general,NA
JOR,2008,royalties_general,NA
JOR,2008,technical_services,NA
JOR,2008,shares,NA
JOR,2008,land_rich,NA
JOR,2009,dividends_subst,NA
JOR,2009,interest_general,NA
JOR,2009,royalties_general,NA
JOR,2009,technical_services,NA
JOR,2009,shares,NA
JOR,2009,land_rich,NA
JOR,2010,dividends_subst,NA
JOR,2010,interest_general,NA
JOR,2010,royalties_general,NA
JOR,2010,technical_services,NA
JOR,2010,shares,NA
JOR,2010,land_rich,NA
JOR,2011,dividends_subst,NA
JOR,2011,interest_general,NA
JOR,2011,royalties_general,NA
JOR,2011,technical_services,NA
JOR,2011,shares,NA
JOR,2011,land_rich,NA
JOR,2012,dividends_subst,NA
JOR,2012,interest_general,NA
JOR,2012,royalties_general,NA
JOR,2012,technical_services,NA
JOR,2012,shares,NA
JOR,2012,land_rich,NA
JOR,2013,dividends_subst,NA
JOR,2013,interest_general,NA
JOR,2013,royalties_general,NA
JOR,2013,technical_services,NA
JOR,2013,shares,NA
JOR,2013,land_rich,NA
JOR,2014,dividends_subst,NA
JOR,2014,interest_general,NA
JOR,2014,royalties_general,NA
JOR,2014,technical_services,NA
JOR,2014,shares,NA
JOR,2014,land_rich,NA
JOR,2015,dividends_subst,NA
JOR,2015,interest_general,NA
JOR,2015,royalties_general,NA
JOR,2015,technical_services,NA
JOR,2015,shares,NA
JOR,2015,land_rich,NA
JOR,2016,dividends_subst,NA
JOR,2016,interest_general,NA
JOR,2016,royalties_general,NA
JOR,2016,technical_services,NA
JOR,2016,shares,1
JOR,2016,land_rich,1
JOR,2017,dividends_subst,NA
JOR,2017,interest_general,NA
JOR,2017,royalties_general,NA
JOR,2017,technical_services,NA
JOR,2017,shares,1
JOR,2017,land_rich,1
JOR,2018,dividends_subst,NA
JOR,2018,interest_general,NA
JOR,2018,royalties_general,NA
JOR,2018,technical_services,NA
JOR,2018,shares,1
JOR,2018,land_rich,1
JOR,2019,dividends_subst,NA
JOR,2019,interest_general,NA
JOR,2019,royalties_general,NA
JOR,2019,technical_services,NA
JOR,2019,shares,1
JOR,2019,land_rich,1
JOR,2020,dividends_subst,NA
JOR,2020,interest_general,NA
JOR,2020,royalties_general,NA
JOR,2020,technical_services,NA
JOR,2020,shares,1
JOR,2020,land_rich,1
JOR,2021,dividends_subst,NA
JOR,2021,interest_general,NA
JOR,2021,royalties_general,NA
JOR,2021,technical_services,NA
JOR,2021,shares,1
JOR,2021,land_rich,1
KAZ,2004,dividends_subst,NA
KAZ,2004,interest_general,NA
KAZ,2004,royalties_general,NA
KAZ,2004,technical_services,NA
KAZ,2004,shares,NA
KAZ,2004,land_rich,NA
KAZ,2005,dividends_subst,NA
KAZ,2005,interest_general,NA
KAZ,2005,royalties_general,NA
KAZ,2005,technical_services,NA
KAZ,2005,shares,NA
KAZ,2005,land_rich,NA
KAZ,2006,dividends_subst,NA
KAZ,2006,interest_general,NA
KAZ,2006,royalties_general,NA
KAZ,2006,technical_services,NA
KAZ,2006,shares,NA
KAZ,2006,land_rich,NA
KAZ,2007,dividends_subst,NA
KAZ,2007,interest_general,NA
KAZ,2007,royalties_general,NA
KAZ,2007,technical_services,NA
KAZ,2007,shares,NA
KAZ,2007,land_rich,NA
KAZ,2008,dividends_subst,NA
KAZ,2008,interest_general,NA
KAZ,2008,royalties_general,NA
KAZ,2008,technical_services,NA
KAZ,2008,shares,NA
KAZ,2008,land_rich,NA
KAZ,2009,dividends_subst,NA
KAZ,2009,interest_general,NA
KAZ,2009,royalties_general,NA
KAZ,2009,technical_services,NA
KAZ,2009,shares,NA
KAZ,2009,land_rich,NA
KAZ,2010,dividends_subst,NA
KAZ,2010,interest_general,NA
KAZ,2010,royalties_general,NA
KAZ,2010,technical_services,NA
KAZ,2010,shares,NA
KAZ,2010,land_rich,NA
KAZ,2011,dividends_subst,NA
KAZ,2011,interest_general,NA
KAZ,2011,royalties_general,NA
KAZ,2011,technical_services,NA
KAZ,2011,shares,NA
KAZ,2011,land_rich,NA
KAZ,2012,dividends_subst,NA
KAZ,2012,interest_general,NA
KAZ,2012,royalties_general,NA
KAZ,2012,technical_services,NA
KAZ,2012,shares,NA
KAZ,2012,land_rich,NA
KAZ,2013,dividends_subst,NA
KAZ,2013,interest_general,NA
KAZ,2013,royalties_general,NA
KAZ,2013,technical_services,NA
KAZ,2013,shares,NA
KAZ,2013,land_rich,NA
KAZ,2014,dividends_subst,NA
KAZ,2014,interest_general,NA
KAZ,2014,royalties_general,NA
KAZ,2014,technical_services,NA
KAZ,2014,shares,NA
KAZ,2014,land_rich,NA
KAZ,2015,dividends_subst,NA
KAZ,2015,interest_general,NA
KAZ,2015,royalties_general,NA
KAZ,2015,technical_services,NA
KAZ,2015,shares,NA
KAZ,2015,land_rich,NA
KAZ,2016,dividends_subst,NA
KAZ,2016,interest_general,NA
KAZ,2016,royalties_general,NA
KAZ,2016,technical_services,NA
KAZ,2016,shares,NA
KAZ,2016,land_rich,NA
KAZ,2017,dividends_subst,NA
KAZ,2017,interest_general,NA
KAZ,2017,royalties_general,NA
KAZ,2017,technical_services,NA
KAZ,2017,shares,NA
KAZ,2017,land_rich,NA
KAZ,2018,dividends_subst,NA
KAZ,2018,interest_general,NA
KAZ,2018,royalties_general,NA
KAZ,2018,technical_services,NA
KAZ,2018,shares,NA
KAZ,2018,land_rich,NA
KAZ,2019,dividends_subst,NA
KAZ,2019,interest_general,NA
KAZ,2019,royalties_general,NA
KAZ,2019,technical_services,NA
KAZ,2019,shares,NA
KAZ,2019,land_rich,NA
KAZ,2020,dividends_subst,NA
KAZ,2020,interest_general,NA
KAZ,2020,royalties_general,NA
KAZ,2020,technical_services,NA
KAZ,2020,shares,NA
KAZ,2020,land_rich,NA
KAZ,2021,dividends_subst,NA
KAZ,2021,interest_general,NA
KAZ,2021,royalties_general,NA
KAZ,2021,technical_services,NA
KAZ,2021,shares,NA
KAZ,2021,land_rich,NA
KEN,2004,dividends_subst,NA
KEN,2004,interest_general,NA
KEN,2004,royalties_general,NA
KEN,2004,technical_services,NA
KEN,2004,shares,1
KEN,2004,land_rich,1
KEN,2005,dividends_subst,NA
KEN,2005,interest_general,NA
KEN,2005,royalties_general,NA
KEN,2005,technical_services,NA
KEN,2005,shares,1
KEN,2005,land_rich,1
KEN,2006,dividends_subst,NA
KEN,2006,interest_general,NA
KEN,2006,royalties_general,NA
KEN,2006,technical_services,NA
KEN,2006,shares,1
KEN,2006,land_rich,1
KEN,2007,dividends_subst,NA
KEN,2007,interest_general,NA
KEN,2007,royalties_general,NA
KEN,2007,technical_services,NA
KEN,2007,shares,NA
KEN,2007,land_rich,NA
KEN,2008,dividends_subst,NA
KEN,2008,interest_general,NA
KEN,2008,royalties_general,NA
KEN,2008,technical_services,NA
KEN,2008,shares,1
KEN,2008,land_rich,1
KEN,2009,dividends_subst,NA
KEN,2009,interest_general,NA
KEN,2009,royalties_general,NA
KEN,2009,technical_services,NA
KEN,2009,shares,1
KEN,2009,land_rich,1
KEN,2010,dividends_subst,NA
KEN,2010,interest_general,NA
KEN,2010,royalties_general,NA
KEN,2010,technical_services,NA
KEN,2010,shares,1
KEN,2010,land_rich,1
KEN,2011,dividends_subst,NA
KEN,2011,interest_general,NA
KEN,2011,royalties_general,NA
KEN,2011,technical_services,NA
KEN,2011,shares,1
KEN,2011,land_rich,1
KEN,2012,dividends_subst,NA
KEN,2012,interest_general,NA
KEN,2012,royalties_general,NA
KEN,2012,technical_services,NA
KEN,2012,shares,1
KEN,2012,land_rich,1
KEN,2013,dividends_subst,NA
KEN,2013,interest_general,NA
KEN,2013,royalties_general,NA
KEN,2013,technical_services,NA
KEN,2013,shares,1
KEN,2013,land_rich,1
KEN,2014,dividends_subst,NA
KEN,2014,interest_general,NA
KEN,2014,royalties_general,NA
KEN,2014,technical_services,NA
KEN,2014,shares,1
KEN,2014,land_rich,1
KEN,2015,dividends_subst,NA
KEN,2015,interest_general,NA
KEN,2015,royalties_general,NA
KEN,2015,technical_services,NA
KEN,2015,shares,NA
KEN,2015,land_rich,NA
KEN,2016,dividends_subst,NA
KEN,2016,interest_general,NA
KEN,2016,royalties_general,NA
KEN,2016,technical_services,NA
KEN,2016,shares,NA
KEN,2016,land_rich,NA
KEN,2017,dividends_subst,NA
KEN,2017,interest_general,NA
KEN,2017,royalties_general,NA
KEN,2017,technical_services,NA
KEN,2017,shares,NA
KEN,2017,land_rich,NA
KEN,2018,dividends_subst,NA
KEN,2018,interest_general,NA
KEN,2018,royalties_general,NA
KEN,2018,technical_services,NA
KEN,2018,shares,NA
KEN,2018,land_rich,NA
KEN,2019,dividends_subst,NA
KEN,2019,interest_general,NA
KEN,2019,royalties_general,NA
KEN,2019,technical_services,NA
KEN,2019,shares,NA
KEN,2019,land_rich,NA
KEN,2020,dividends_subst,NA
KEN,2020,interest_general,NA
KEN,2020,royalties_general,NA
KEN,2020,technical_services,NA
KEN,2020,shares,NA
KEN,2020,land_rich,NA
KEN,2021,dividends_subst,NA
KEN,2021,interest_general,NA
KEN,2021,royalties_general,NA
KEN,2021,technical_services,NA
KEN,2021,shares,NA
KEN,2021,land_rich,NA
KIR,2004,dividends_subst,NA
KIR,2004,interest_general,NA
KIR,2004,royalties_general,NA
KIR,2004,technical_services,NA
KIR,2004,shares,NA
KIR,2004,land_rich,NA
KIR,2005,dividends_subst,NA
KIR,2005,interest_general,NA
KIR,2005,royalties_general,NA
KIR,2005,technical_services,NA
KIR,2005,shares,NA
KIR,2005,land_rich,NA
KIR,2006,dividends_subst,NA
KIR,2006,interest_general,NA
KIR,2006,royalties_general,NA
KIR,2006,technical_services,NA
KIR,2006,shares,NA
KIR,2006,land_rich,NA
KIR,2007,dividends_subst,NA
KIR,2007,interest_general,NA
KIR,2007,royalties_general,NA
KIR,2007,technical_services,NA
KIR,2007,shares,NA
KIR,2007,land_rich,NA
KIR,2008,dividends_subst,NA
KIR,2008,interest_general,NA
KIR,2008,royalties_general,NA
KIR,2008,technical_services,NA
KIR,2008,shares,NA
KIR,2008,land_rich,NA
KIR,2009,dividends_subst,NA
KIR,2009,interest_general,NA
KIR,2009,royalties_general,NA
KIR,2009,technical_services,NA
KIR,2009,shares,NA
KIR,2009,land_rich,NA
KIR,2010,dividends_subst,NA
KIR,2010,interest_general,NA
KIR,2010,royalties_general,NA
KIR,2010,technical_services,NA
KIR,2010,shares,NA
KIR,2010,land_rich,NA
KIR,2011,dividends_subst,NA
KIR,2011,interest_general,NA
KIR,2011,royalties_general,NA
KIR,2011,technical_services,NA
KIR,2011,shares,NA
KIR,2011,land_rich,NA
KIR,2012,dividends_subst,NA
KIR,2012,interest_general,NA
KIR,2012,royalties_general,NA
KIR,2012,technical_services,NA
KIR,2012,shares,NA
KIR,2012,land_rich,NA
KIR,2013,dividends_subst,NA
KIR,2013,interest_general,NA
KIR,2013,royalties_general,NA
KIR,2013,technical_services,NA
KIR,2013,shares,NA
KIR,2013,land_rich,NA
KIR,2014,dividends_subst,NA
KIR,2014,interest_general,NA
KIR,2014,royalties_general,NA
KIR,2014,technical_services,NA
KIR,2014,shares,NA
KIR,2014,land_rich,NA
KIR,2015,dividends_subst,NA
KIR,2015,interest_general,NA
KIR,2015,royalties_general,NA
KIR,2015,technical_services,NA
KIR,2015,shares,NA
KIR,2015,land_rich,NA
KIR,2016,dividends_subst,NA
KIR,2016,interest_general,NA
KIR,2016,royalties_general,NA
KIR,2016,technical_services,NA
KIR,2016,shares,NA
KIR,2016,land_rich,NA
KIR,2017,dividends_subst,NA
KIR,2017,interest_general,NA
KIR,2017,royalties_general,NA
KIR,2017,technical_services,NA
KIR,2017,shares,NA
KIR,2017,land_rich,NA
KIR,2018,dividends_subst,NA
KIR,2018,interest_general,NA
KIR,2018,royalties_general,NA
KIR,2018,technical_services,NA
KIR,2018,shares,NA
KIR,2018,land_rich,NA
KIR,2019,dividends_subst,NA
KIR,2019,interest_general,NA
KIR,2019,royalties_general,NA
KIR,2019,technical_services,NA
KIR,2019,shares,NA
KIR,2019,land_rich,NA
KIR,2020,dividends_subst,NA
KIR,2020,interest_general,NA
KIR,2020,royalties_general,NA
KIR,2020,technical_services,NA
KIR,2020,shares,NA
KIR,2020,land_rich,NA
KIR,2021,dividends_subst,NA
KIR,2021,interest_general,NA
KIR,2021,royalties_general,NA
KIR,2021,technical_services,NA
KIR,2021,shares,NA
KIR,2021,land_rich,NA
PRK,2004,dividends_subst,NA
PRK,2004,interest_general,NA
PRK,2004,royalties_general,NA
PRK,2004,technical_services,NA
PRK,2004,shares,NA
PRK,2004,land_rich,NA
PRK,2005,dividends_subst,NA
PRK,2005,interest_general,NA
PRK,2005,royalties_general,NA
PRK,2005,technical_services,NA
PRK,2005,shares,NA
PRK,2005,land_rich,NA
PRK,2006,dividends_subst,NA
PRK,2006,interest_general,NA
PRK,2006,royalties_general,NA
PRK,2006,technical_services,NA
PRK,2006,shares,NA
PRK,2006,land_rich,NA
PRK,2007,dividends_subst,NA
PRK,2007,interest_general,NA
PRK,2007,royalties_general,NA
PRK,2007,technical_services,NA
PRK,2007,shares,NA
PRK,2007,land_rich,NA
PRK,2008,dividends_subst,NA
PRK,2008,interest_general,NA
PRK,2008,royalties_general,NA
PRK,2008,technical_services,NA
PRK,2008,shares,NA
PRK,2008,land_rich,NA
PRK,2009,dividends_subst,NA
PRK,2009,interest_general,NA
PRK,2009,royalties_general,NA
PRK,2009,technical_services,NA
PRK,2009,shares,NA
PRK,2009,land_rich,NA
PRK,2010,dividends_subst,NA
PRK,2010,interest_general,NA
PRK,2010,royalties_general,NA
PRK,2010,technical_services,NA
PRK,2010,shares,NA
PRK,2010,land_rich,NA
PRK,2011,dividends_subst,NA
PRK,2011,interest_general,NA
PRK,2011,royalties_general,NA
PRK,2011,technical_services,NA
PRK,2011,shares,NA
PRK,2011,land_rich,NA
PRK,2012,dividends_subst,NA
PRK,2012,interest_general,NA
PRK,2012,royalties_general,NA
PRK,2012,technical_services,NA
PRK,2012,shares,NA
PRK,2012,land_rich,NA
PRK,2013,dividends_subst,NA
PRK,2013,interest_general,NA
PRK,2013,royalties_general,NA
PRK,2013,technical_services,NA
PRK,2013,shares,NA
PRK,2013,land_rich,NA
PRK,2014,dividends_subst,NA
PRK,2014,interest_general,NA
PRK,2014,royalties_general,NA
PRK,2014,technical_services,NA
PRK,2014,shares,NA
PRK,2014,land_rich,NA
PRK,2015,dividends_subst,NA
PRK,2015,interest_general,NA
PRK,2015,royalties_general,NA
PRK,2015,technical_services,NA
PRK,2015,shares,NA
PRK,2015,land_rich,NA
PRK,2016,dividends_subst,NA
PRK,2016,interest_general,NA
PRK,2016,royalties_general,NA
PRK,2016,technical_services,NA
PRK,2016,shares,NA
PRK,2016,land_rich,NA
PRK,2017,dividends_subst,NA
PRK,2017,interest_general,NA
PRK,2017,royalties_general,NA
PRK,2017,technical_services,NA
PRK,2017,shares,NA
PRK,2017,land_rich,NA
PRK,2018,dividends_subst,NA
PRK,2018,interest_general,NA
PRK,2018,royalties_general,NA
PRK,2018,technical_services,NA
PRK,2018,shares,NA
PRK,2018,land_rich,NA
PRK,2019,dividends_subst,NA
PRK,2019,interest_general,NA
PRK,2019,royalties_general,NA
PRK,2019,technical_services,NA
PRK,2019,shares,NA
PRK,2019,land_rich,NA
PRK,2020,dividends_subst,NA
PRK,2020,interest_general,NA
PRK,2020,royalties_general,NA
PRK,2020,technical_services,NA
PRK,2020,shares,NA
PRK,2020,land_rich,NA
PRK,2021,dividends_subst,NA
PRK,2021,interest_general,NA
PRK,2021,royalties_general,NA
PRK,2021,technical_services,NA
PRK,2021,shares,NA
PRK,2021,land_rich,NA
KOR,2004,dividends_subst,NA
KOR,2004,interest_general,NA
KOR,2004,royalties_general,1
KOR,2004,technical_services,1
KOR,2004,shares,NA
KOR,2004,land_rich,NA
KOR,2005,dividends_subst,NA
KOR,2005,interest_general,NA
KOR,2005,royalties_general,1
KOR,2005,technical_services,1
KOR,2005,shares,NA
KOR,2005,land_rich,NA
KOR,2006,dividends_subst,NA
KOR,2006,interest_general,NA
KOR,2006,royalties_general,1
KOR,2006,technical_services,1
KOR,2006,shares,NA
KOR,2006,land_rich,NA
KOR,2007,dividends_subst,NA
KOR,2007,interest_general,NA
KOR,2007,royalties_general,1
KOR,2007,technical_services,1
KOR,2007,shares,NA
KOR,2007,land_rich,NA
KOR,2008,dividends_subst,NA
KOR,2008,interest_general,NA
KOR,2008,royalties_general,1
KOR,2008,technical_services,1
KOR,2008,shares,NA
KOR,2008,land_rich,NA
KOR,2009,dividends_subst,NA
KOR,2009,interest_general,NA
KOR,2009,royalties_general,1
KOR,2009,technical_services,1
KOR,2009,shares,NA
KOR,2009,land_rich,NA
KOR,2010,dividends_subst,NA
KOR,2010,interest_general,NA
KOR,2010,royalties_general,1
KOR,2010,technical_services,1
KOR,2010,shares,NA
KOR,2010,land_rich,NA
KOR,2011,dividends_subst,NA
